,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
54206,152.15572971425988,0.009001819570493346,0.16189757188774626,0.055601943040472966,0.9556589165790523,0.9803911129393438
50651,14.969428659765642,-1.6183719784140291,0.5629577086521346,-2.8747665296010023,0.004043263526153275,
473,954.1912106434736,-0.2982016230490758,0.12995371078145737,-2.294675706110157,0.021751716056301086,0.11764757943290653
2023,111.21064525344973,-0.31908045197903123,0.23329711323810484,-1.3676999580075184,0.17140601310409542,0.3935813143336816
106614088,35.76164194552441,0.003024787558994652,0.258626383120087,0.011695587752894351,0.9906684838409324,0.9952970930028081
9563,183.09184036930998,-0.18417045815602393,0.1531282721948663,-1.2027201477311409,0.22908463454137584,0.465365645036931
80176,13.280663641286205,0.4737248171082637,0.4257571451152953,1.1126643969298007,0.2658525918282306,
84275,13.275860176528552,0.32025045644711214,0.39736093281819607,0.8059434886459657,0.4202754341957815,
199953,48.553019633630385,-1.15918807113601,0.36558982686634506,-3.170733937188559,0.0015205434326843188,0.0265312335757368
5293,62.41150560023042,-0.6796392831134299,0.295595844905465,-2.299217985729084,0.021492564201842042,0.11688910608334897
22883,853.3053691560999,-0.22538409978409732,0.18884677311055686,-1.1934760444762822,0.23268298860400338,0.4696296041614395
56998,29.99342916022939,-0.37160056922361184,0.34973488280342974,-1.062520747844509,0.2879993441082559,0.5307164516350613
84328,69.20109507440655,0.4072760985478705,0.2346888996499908,1.7353871408288672,0.08267225621000317,0.2560217907078947
64802,54.230392831624634,-0.1960924538368789,0.23664484518541964,-0.8286360671969571,0.40731037263333425,0.640282260784018
113391335,12.565257679335302,0.5041938491295993,0.39311552651160847,1.282558981080364,0.1996466287275629,
10277,282.82244749207024,-0.497695529805466,0.1751759841508933,-2.8411173610234175,0.0044955764780933135,0.04764750096805144
23095,1622.407262002352,-0.08905114395017806,0.11965566085042771,-0.7442284244411471,0.45673829455705683,0.6813182329976979
105376725,155.52451504801618,0.11432836613306976,0.1609169500513472,0.7104805683713777,0.47740617669452734,0.6973327391702111
5226,40.6963246712296,-0.49460019939415223,0.3111407662827595,-1.5896348308940909,0.11191714112643449,0.30722515895888103
